Pair 1,Pair 2,Pair 3,id,zappos,picUrl,productUrl,dateAdded,title,brand,style,waist_size,length_size,material,color,waist,front_rise,back_rise,hips,inseam,thigh,knee,outseam,cuff,country_of_origin,their_description_of_fit,their_description_of_leg,their_description_of_sit,rn,other1,other2,other3,other4,measurer,date_measured,source
x,,,364,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,30,32,None,None,32.5,10,None,None,32.5,None,None,40,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,365,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,32,32,None,None,34,11,None,None,32.5,None,None,40.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,366,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,34,32,None,None,35.5,11.5,None,None,33.5,None,None,41.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,367,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,36,32,None,None,37,12,None,None,34.5,None,None,43,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,368,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,32,34,None,None,33,10.5,None,None,33.5,None,None,41.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,369,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,34,34,None,None,34.5,11,None,None,33.5,None,None,41.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,370,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,36,34,None,None,36,11,None,None,33.5,None,None,42.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,371,FALSE,http://www.mrporter.com/images/products/302304/302304_mrp_in_m2.jpg,http://www.mrporter.com/product/302304,6/11/11 2:45,Ruler Straight Black Jeans,Levi's Made & Crafted,None,38,34,None,None,38.5,11.5,None,None,33.5,None,None,43.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,372,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,28,32,None,None,None,8,None,None,31.5,None,None,41,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,373,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,29,32,None,None,None,8.5,None,None,31,None,None,41,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,374,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,30,32,None,None,None,8.5,None,None,31.5,None,None,41.5,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,375,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,31,32,None,None,None,9,None,None,32,None,None,41.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,376,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,32,32,None,None,None,9.5,None,None,32.5,None,None,41.5,8.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,377,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,33,32,None,None,None,10,None,None,32.5,None,None,41.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,378,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,34,32,None,None,None,10,None,None,33,None,None,42,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,379,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,36,32,None,None,None,10.5,None,None,33.5,None,None,42.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,380,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,32,34,None,None,None,8.5,None,None,35.5,None,None,45.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,381,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,33,34,None,None,None,9,None,None,35.5,None,None,45.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,382,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,34,34,None,None,None,9.5,None,None,35.5,None,None,46,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,383,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,36,34,None,None,None,10,None,None,35.5,None,None,46,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,384,FALSE,http://www.mrporter.com/images/products/167056/167056_mrp_in_m2.jpg,http://www.mrporter.com/product/167056,6/11/11 2:45,Rocker Rinsed Denim Jeans,Jean Shop,None,38,34,None,None,None,11,None,None,35.5,None,None,46,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,385,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,27,32,None,None,None,10,None,None,35.5,None,None,45,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,386,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,28,32,None,None,None,7.5,None,None,33.5,None,None,43,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,387,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,29,32,None,None,None,7.5,None,None,34,None,None,43,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,388,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,30,32,None,None,None,8,None,None,34.5,None,None,43.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,389,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,31,32,None,None,None,8,None,None,35,None,None,43.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,390,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,32,32,None,None,None,8.5,None,None,35,None,None,44,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,391,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,33,32,None,None,None,8.5,None,None,35.5,None,None,44,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,392,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,34,32,None,None,None,8.5,None,None,35.5,None,None,44.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,393,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,35,32,None,None,None,9.5,None,None,35.5,None,None,44.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,394,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,36,32,None,None,None,9.5,None,None,35.5,None,None,45,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,395,FALSE,http://www.mrporter.com/images/products/300522/300522_mrp_in_m2.jpg,http://www.mrporter.com/product/300522,6/11/11 2:45,Slim-Fit Straight-Leg Jeans,Rag & bone,None,38,32,None,None,None,1,None,None,35.5,None,None,45,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,396,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,44,None,None,None,None,11,None,None,37.5,None,None,45.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,397,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,46,None,None,None,None,11,None,None,37.5,None,None,46,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,398,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,48,None,None,None,None,11,None,None,38,None,None,46.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,399,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,50,None,None,None,None,11,None,None,38,None,None,46.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,400,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,52,None,None,None,None,11.5,None,None,38.5,None,None,46.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,401,FALSE,http://www.mrporter.com/images/products/300268/300268_mrp_in_m2.jpg,http://www.mrporter.com/product/300268,6/11/11 2:45,Straight Jeans,Yves Saint Laurent,None,54,None,None,None,None,12,None,None,39,None,None,47,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,402,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,36,None,None,None,None,12,None,None,33.5,None,None,45,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,403,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,28,32,None,None,None,9.5,None,None,32.5,None,None,41.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,404,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,29,32,None,None,None,9.5,None,None,33,None,None,41.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,405,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,30,32,None,None,None,9.5,None,None,33,None,None,42,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,406,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,31,32,None,None,None,10,None,None,33,None,None,42,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,407,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,32,32,None,None,None,10,None,None,33,None,None,42.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
e,,,408,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,33,32,None,None,None,10.5,None,None,33,None,None,43,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,409,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,34,32,None,None,None,11,None,None,33,None,None,43,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,410,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,35,32,None,None,None,11,None,None,33,None,None,43.5,8,None,None,None,None,None,None,None,None,None,None,None,None
,,,411,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,36,32,None,None,None,11,None,None,33,None,None,44,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,412,FALSE,http://www.mrporter.com/images/products/300528/300528_mrp_in_m2.jpg,http://www.mrporter.com/product/300528,6/11/11 2:45,Straight Washed Jeans,Rag & bone,None,37,32,None,None,None,11.5,None,None,33.5,None,None,44.5,8.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,413,FALSE,http://www.mrporter.com/images/products/300913/300913_mrp_in_m2.jpg,http://www.mrporter.com/product/300913,6/11/11 2:45,Worn Tapered Jeans,Levi's Made & Crafted,None,30,32,None,None,None,10.5,None,None,30.5,None,None,40.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,414,FALSE,http://www.mrporter.com/images/products/300913/300913_mrp_in_m2.jpg,http://www.mrporter.com/product/300913,6/11/11 2:45,Worn Tapered Jeans,Levi's Made & Crafted,None,32,32,None,None,None,11.5,None,None,31.5,None,None,41,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,415,FALSE,http://www.mrporter.com/images/products/300913/300913_mrp_in_m2.jpg,http://www.mrporter.com/product/300913,6/11/11 2:45,Worn Tapered Jeans,Levi's Made & Crafted,None,34,32,None,None,None,12,None,None,30.5,None,None,41.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,416,FALSE,http://www.mrporter.com/images/products/300913/300913_mrp_in_m2.jpg,http://www.mrporter.com/product/300913,6/11/11 2:45,Worn Tapered Jeans,Levi's Made & Crafted,None,36,32,None,None,None,12,None,None,31.5,None,None,42,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,417,FALSE,http://www.mrporter.com/images/products/300913/300913_mrp_in_m2.jpg,http://www.mrporter.com/product/300913,6/11/11 2:45,Worn Tapered Jeans,Levi's Made & Crafted,None,38,32,None,None,None,12,None,None,32.5,None,None,44.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,418,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,30,32,None,None,None,12,None,None,32,None,None,41,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,419,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,32,None,None,None,12,None,None,32,None,None,41,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,420,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,32,None,None,None,13,None,None,32,None,None,42,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,421,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,30,34,None,None,None,12,None,None,33.5,None,None,42.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,422,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,34,None,None,None,12.5,None,None,33.5,None,None,43,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,423,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,33,34,None,None,None,13,None,None,34,None,None,43.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,424,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,34,None,None,None,13,None,None,34,None,None,43.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,425,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,38,34,None,None,None,14,None,None,35.5,None,None,46.5,9,None,None,None,None,None,None,None,None,None,None,None,None
,,,426,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,32,36,None,None,None,12.5,None,None,35.5,None,None,45,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,427,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,33,36,None,None,None,13,None,None,35.5,None,None,45.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,428,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,34,36,None,None,None,13,None,None,35.5,None,None,45.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,429,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,36,36,None,None,None,13.5,None,None,35.5,None,None,45.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,430,FALSE,http://www.mrporter.com/images/products/301147/301147_mrp_in_m2.jpg,http://www.mrporter.com/product/301147,6/11/11 2:45,1955 501 Shrink to Fit Straight Jeans,Levi's Vintage Clothing,None,38,36,None,None,None,14,None,None,35.5,None,None,46.5,9,None,None,None,None,None,None,None,None,None,None,None,None
e,,,431,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,30,32,None,None,None,10.5,None,None,31,None,None,42,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,432,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,32,32,None,None,None,11.5,None,None,31,None,None,42,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,433,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,34,32,None,None,None,12,None,None,31.5,None,None,42.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,434,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,36,32,None,None,None,12,None,None,32,None,None,43.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,435,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,38,32,None,None,None,None,None,None,32.5,None,None,43,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,436,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,32,34,None,None,None,11.5,None,None,33,None,None,43.5,8.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,437,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,34,34,None,None,None,12,None,None,33.5,None,None,44,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,438,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,36,34,None,None,None,12,None,None,34,None,None,44.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,439,FALSE,http://www.mrporter.com/images/products/300916/300916_mrp_in_m2.jpg,http://www.mrporter.com/product/300916,6/11/11 2:45,Straight Leg Rigid Denim Jeans,Levi's Made & Crafted,None,38,34,None,None,None,None,None,None,33.5,None,None,17.5,8.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,440,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,28,32,None,None,None,9.5,None,None,34,None,None,None,6.25,None,None,None,None,None,None,None,None,None,None,None,None
,,,441,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,29,32,None,None,None,9.5,None,None,34,None,None,None,6.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,442,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,30,32,None,None,None,9.5,None,None,35,None,None,None,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,443,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,31,32,None,None,None,9.5,None,None,35.5,None,None,44.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,444,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,32,32,None,None,None,10,None,None,36,None,None,45,7.5,None,None,None,None,None,None,None,None,None,None,None,None
d,,,445,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,33,32,None,None,None,10,None,None,36,None,None,45,7.75,None,None,None,None,None,None,None,None,None,None,None,None
d,,,446,FALSE,http://www.mrporter.com/images/products/300512/300512_mrp_in_m2.jpg,http://www.mrporter.com/product/300512,6/11/11 2:45,Petite Standard Slim Selvedge Jeans,A.P.C.,None,34,32,None,None,None,10,None,None,36,None,None,None,7.75,None,None,None,None,None,None,None,None,None,None,None,None
,,,447,FALSE,http://www.mrporter.com/images/products/300919/300919_mrp_in_m2.jpg,http://www.mrporter.com/product/300919,6/11/11 2:45,Cinch Back Chinos,Levi's Made & Crafted,None,32,34,None,None,33,10,None,None,33,None,None,43.5,7,None,None,None,None,None,None,None,None,None,None,None,None
,,,448,FALSE,http://www.mrporter.com/images/products/300919/300919_mrp_in_m2.jpg,http://www.mrporter.com/product/300919,6/11/11 2:45,Cinch Back Chinos,Levi's Made & Crafted,None,34,34,None,None,35.5,11,None,None,34,None,None,44.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,449,FALSE,http://www.mrporter.com/images/products/300919/300919_mrp_in_m2.jpg,http://www.mrporter.com/product/300919,6/11/11 2:45,Cinch Back Chinos,Levi's Made & Crafted,None,36,34,None,None,38,11.5,None,None,34.5,None,None,45.5,7.5,None,None,None,None,None,None,None,None,None,None,None,None
,,,450,FALSE,http://www.mrporter.com/images/products/300919/300919_mrp_in_m2.jpg,http://www.mrporter.com/product/300919,6/11/11 2:45,Cinch Back Chinos,Levi's Made & Crafted,None,38,34,None,None,39.5,12,None,None,34.5,None,None,46.5,7.75,None,None,None,None,None,None,None,None,None,None,None,None
